user_id,item_id,daytime,rating
230,10,afternoon,0
134,25,sunrise,0
215,49,morning,3
13,16,morning,2
252,5,afternoon,1
108,82,noon,3
144,170,evening,1
468,11,afternoon,0
299,17,evening,0
1,17,sunrise,3
349,362,evening,2
428,33,morning,1
344,15,evening,0
273,576,sunset,3
246,40,afternoon,0
87,21,morning,2
623,616,sunrise,0
71,111,night,2
87,64,evening,3
52,262,morning,3
130,123,morning,0
52,200,noon,1
402,572,evening,0
355,301,night,0
12,1383,afternoon,0
23,74,evening,1
248,25,afternoon,3
91,3,afternoon,0
102,25,morning,3
7,1040,evening,3
15,16,evening,2
516,181,morning,0
436,915,afternoon,0
12,487,afternoon,3
153,230,morning,3
14,128,sunset,2
57,66,evening,2
75,223,morning,1
55,333,sunset,0
78,5,sunset,2
293,26,sunset,3
85,148,morning,0
144,54,night,2
184,721,sunset,1
109,469,night,2
562,1384,night,0
131,1341,evening,1
48,38,sunrise,2
49,25,morning,3
331,312,morning,0
12,1385,night,3
133,16,evening,1
340,275,afternoon,0
138,105,afternoon,1
138,103,noon,1
43,25,sunset,2
33,586,night,0
126,9,evening,2
300,88,evening,2
169,20,night,0
208,17,sunrise,0
10,1066,morning,1
108,25,night,2
499,93,afternoon,0
135,25,evening,2
245,21,morning,0
270,205,noon,1
248,0,sunset,2
42,16,evening,3
96,1386,sunset,0
101,525,noon,1
389,946,evening,0
175,256,morning,3
1,5,afternoon,0
178,16,morning,2
22,209,afternoon,1
135,562,noon,2
528,25,evening,2
154,16,sunset,3
70,136,afternoon,0
138,11,evening,2
48,38,noon,1
91,229,night,0
4,115,evening,0
394,21,sunset,0
187,1060,night,0
8,1275,night,1
218,247,afternoon,3
37,32,noon,1
38,9,noon,0
49,25,afternoon,0
146,444,night,0
98,807,night,3
32,21,evening,0
105,492,morning,2
302,94,afternoon,3
310,25,noon,0
145,16,morning,0
139,21,afternoon,0
16,15,morning,0
265,126,night,0
56,49,morning,3
26,53,afternoon,0
52,16,evening,1
340,564,afternoon,0
147,89,noon,0
187,17,evening,3
140,44,evening,3
64,40,sunset,2
130,1305,evening,0
26,5,morning,0
70,65,night,0
485,1387,morning,0
72,28,noon,2
15,78,sunset,2
138,16,afternoon,2
348,103,evening,0
43,25,morning,3
130,594,morning,0
143,16,evening,1
80,9,morning,2
80,21,afternoon,2
328,103,evening,1
314,17,afternoon,2
158,126,evening,0
80,9,sunset,0
331,17,sunset,0
363,256,morning,3
80,25,evening,2
60,66,morning,2
13,20,evening,0
44,1388,evening,0
138,135,sunset,0
168,26,evening,2
123,1389,night,0
96,418,evening,3
30,20,sunrise,2
262,635,night,3
195,160,afternoon,3
408,106,morning,2
168,25,noon,3
108,82,evening,3
180,21,morning,0
600,264,afternoon,2
399,5,afternoon,0
4,5,evening,0
295,20,sunset,2
187,138,night,0
165,5,sunset,3
184,16,morning,2
151,374,noon,0
324,136,noon,1
212,16,morning,1
99,197,night,0
279,311,night,0
33,25,morning,2
91,16,morning,3
38,856,morning,2
126,136,afternoon,3
409,162,afternoon,2
155,819,morning,3
131,172,evening,3
123,1390,evening,1
246,103,night,0
4,21,morning,1
32,27,evening,3
42,5,noon,0
209,323,morning,0
339,16,night,1
208,5,afternoon,3
91,492,morning,0
89,16,evening,1
359,33,night,3
8,412,noon,0
310,65,noon,0
60,16,morning,2
222,21,afternoon,2
87,582,evening,3
150,499,noon,0
143,39,night,3
128,979,noon,0
131,16,evening,3
43,21,morning,0
52,16,morning,0
87,21,sunrise,1
464,338,evening,1
60,786,morning,0
504,16,afternoon,0
172,114,noon,2
308,16,evening,3
401,11,afternoon,1
308,810,afternoon,3
165,1391,afternoon,3
12,563,sunrise,3
271,15,morning,3
43,21,sunset,3
157,21,evening,0
272,1392,sunset,3
170,21,afternoon,3
223,105,night,3
43,78,evening,1
409,21,morning,2
658,58,morning,0
420,100,evening,1
2,17,morning,2
292,5,evening,2
373,1393,morning,0
187,73,night,3
363,9,morning,0
296,45,evening,0
179,21,noon,0
6,21,morning,0
5,65,evening,0
439,16,noon,0
85,25,night,0
93,5,morning,3
195,160,sunset,1
195,1161,afternoon,3
195,343,morning,2
252,5,afternoon,3
252,16,sunrise,3
423,1394,evening,0
265,290,morning,3
31,102,noon,2
448,1395,afternoon,3
90,316,sunset,2
141,39,sunset,0
201,16,morning,0
334,21,afternoon,1
230,407,night,0
242,0,morning,0
359,350,afternoon,0
10,21,sunrise,1
403,103,afternoon,1
35,1246,morning,0
89,3,morning,0
194,99,noon,2
13,20,sunset,0
50,793,sunset,3
581,1396,evening,3
383,586,evening,0
659,3,afternoon,0
105,25,night,0
269,209,evening,3
272,44,sunrise,2
279,266,noon,0
363,126,evening,0
269,1397,morning,2
78,5,night,0
213,513,evening,0
148,16,noon,1
516,69,morning,0
130,368,evening,3
492,962,night,0
56,49,morning,2
248,5,night,3
165,25,night,3
35,16,evening,0
272,1398,evening,3
141,464,sunset,0
45,39,evening,0
287,26,morning,3
410,133,sunset,0
339,242,evening,3
529,205,afternoon,0
176,40,sunset,0
161,242,noon,0
172,0,noon,0
287,26,noon,3
188,42,afternoon,1
240,21,night,3
148,31,sunset,0
219,1260,evening,0
293,26,afternoon,3
84,26,night,1
401,11,evening,0
85,58,morning,0
363,78,evening,0
45,102,afternoon,3
46,37,evening,0
265,374,noon,1
195,25,evening,3
144,54,night,2
8,305,morning,0
359,33,afternoon,3
97,716,morning,3
660,1399,sunset,0
214,16,afternoon,1
87,16,night,1
340,25,noon,3
75,219,afternoon,1
80,450,morning,3
488,176,night,1
91,5,noon,0
225,1400,afternoon,1
255,58,evening,0
272,1401,evening,0
44,11,evening,3
85,5,morning,1
246,40,evening,3
184,1402,evening,3
138,453,sunset,0
181,33,morning,3
87,25,sunrise,2
216,16,sunset,0
75,616,morning,3
62,132,evening,0
42,21,night,2
186,21,morning,3
383,227,night,0
79,58,afternoon,3
389,301,afternoon,3
340,21,morning,2
81,33,sunrise,3
314,53,afternoon,3
56,43,evening,3
52,16,morning,0
87,391,evening,1
117,103,evening,1
393,1403,sunrise,1
178,65,afternoon,1
10,114,morning,2
86,21,morning,2
150,499,afternoon,0
3,3,noon,0
52,40,sunset,1
184,834,evening,0
451,83,evening,0
163,14,afternoon,2
260,940,sunset,0
85,407,sunset,1
78,56,sunset,2
51,25,noon,3
65,89,night,2
467,94,night,1
34,16,sunrise,0
140,58,evening,3
143,0,noon,0
188,1404,noon,0
385,20,evening,2
86,9,afternoon,1
361,16,evening,0
314,25,afternoon,0
369,708,noon,3
74,25,morning,1
195,1324,evening,0
7,290,sunset,0
126,16,night,3
91,492,sunrise,0
230,89,afternoon,0
130,368,sunset,0
229,195,noon,0
85,127,sunset,0
272,329,evening,0
661,15,evening,2
184,721,evening,1
401,102,morning,0
157,1405,morning,1
70,336,afternoon,3
165,80,noon,0
435,1406,evening,0
67,38,noon,0
232,20,afternoon,0
10,5,morning,3
120,849,night,0
45,9,afternoon,3
128,11,sunset,2
229,195,morning,2
352,28,night,0
82,1407,night,2
296,640,afternoon,1
130,862,afternoon,0
43,45,morning,0
138,25,morning,1
135,5,morning,0
300,655,sunset,0
14,17,morning,1
260,33,morning,3
90,16,morning,3
267,1034,night,0
233,95,evening,0
148,692,night,3
85,200,sunset,3
375,98,noon,0
523,1371,sunset,0
187,136,noon,2
573,16,evening,2
245,483,morning,1
12,1408,night,2
150,21,sunrise,1
133,28,evening,2
90,16,evening,3
293,26,sunset,1
239,16,afternoon,1
348,16,afternoon,1
60,25,noon,1
98,103,morning,2
114,89,morning,2
42,16,morning,3
113,111,afternoon,0
43,17,afternoon,3
313,173,sunrise,0
10,3,evening,1
187,155,evening,2
130,239,afternoon,0
141,56,sunset,0
80,25,afternoon,1
34,773,sunrise,0
31,17,sunset,2
330,1409,afternoon,3
451,132,noon,0
2,45,morning,2
229,197,noon,0
149,20,morning,0
423,856,evening,0
68,16,evening,0
130,1250,morning,0
6,702,morning,0
126,136,evening,3
648,83,afternoon,0
243,25,afternoon,2
348,747,evening,3
144,36,sunset,0
450,229,evening,1
365,1107,afternoon,0
214,1410,afternoon,2
116,16,afternoon,2
24,9,noon,1
67,5,evening,2
144,1411,morning,2
271,17,evening,3
70,25,night,1
395,978,afternoon,1
34,773,afternoon,0
172,21,afternoon,0
87,25,sunset,2
159,5,noon,2
17,17,evening,1
80,25,evening,0
85,813,evening,0
25,89,afternoon,2
219,1412,morning,1
200,170,morning,0
250,5,morning,2
130,368,sunset,3
284,1413,noon,0
18,21,morning,3
293,3,afternoon,0
201,21,evening,0
28,699,evening,2
352,16,morning,3
170,40,evening,3
38,817,sunrise,0
47,586,evening,0
662,288,afternoon,0
135,31,night,0
154,74,sunset,2
403,5,morning,0
441,1414,morning,0
55,25,noon,0
330,44,morning,0
414,5,noon,1
273,25,afternoon,3
167,43,night,1
541,21,noon,1
33,135,noon,0
85,25,afternoon,3
212,20,noon,0
165,1415,morning,3
88,128,afternoon,1
49,16,evening,1
184,21,afternoon,1
395,103,night,2
379,25,evening,3
99,33,afternoon,3
215,16,sunrise,1
209,79,afternoon,0
252,5,evening,1
134,102,morning,2
377,272,afternoon,0
257,43,noon,3
349,362,evening,3
358,1416,night,0
97,25,noon,2
663,1417,evening,2
147,11,afternoon,0
406,33,evening,2
155,155,afternoon,0
633,25,morning,1
168,16,evening,0
142,17,night,3
128,1365,noon,3
49,17,afternoon,0
128,431,noon,0
451,351,evening,0
14,0,morning,0
45,5,night,2
168,26,night,3
29,1418,evening,2
86,582,afternoon,2
197,21,noon,1
85,195,sunrise,3
143,16,morning,0
269,136,evening,2
64,5,night,1
294,136,afternoon,3
31,5,noon,2
246,16,night,1
302,1036,night,3
331,1419,morning,1
153,16,night,3
435,16,evening,2
252,5,morning,1
195,1161,afternoon,2
232,20,noon,0
296,640,evening,2
403,21,sunset,0
107,483,sunset,1
52,148,noon,0
249,1420,night,2
161,95,morning,0
149,20,morning,1
4,4,evening,3
215,70,morning,0
314,515,night,2
177,16,afternoon,0
187,155,evening,0
252,5,noon,3
75,1421,sunset,2
44,5,afternoon,3
43,3,evening,2
215,1422,noon,2
114,684,evening,2
90,89,sunset,2
56,49,afternoon,3
153,389,morning,3
322,312,sunset,0
39,26,sunrise,0
172,21,evening,0
664,1423,afternoon,0
265,661,noon,0
187,1424,night,3
279,350,afternoon,0
89,788,morning,2
89,168,morning,3
577,1425,night,0
130,197,evening,0
44,518,afternoon,1
314,0,afternoon,0
235,20,afternoon,1
42,349,morning,0
93,16,night,3
431,266,evening,0
171,1426,morning,3
35,170,evening,0
365,95,noon,0
93,58,night,0
78,56,morning,2
7,116,morning,0
102,799,evening,0
124,33,sunset,0
235,384,afternoon,0
330,44,noon,1
160,97,afternoon,1
66,25,night,0
384,311,noon,0
134,244,evening,3
10,39,noon,0
428,25,evening,0
10,5,afternoon,2
29,22,afternoon,0
269,9,noon,0
41,25,night,3
7,7,sunset,0
72,686,evening,1
579,20,afternoon,0
424,1077,evening,1
168,26,noon,3
314,56,afternoon,0
187,78,noon,1
488,200,evening,3
158,126,sunset,2
32,49,evening,0
140,1427,morning,2
77,209,evening,0
2,9,afternoon,1
506,1428,afternoon,0
223,627,evening,3
295,25,evening,0
502,1260,morning,0
157,1429,afternoon,1
39,26,morning,3
195,49,morning,1
502,386,morning,3
296,58,afternoon,0
130,157,afternoon,0
106,16,afternoon,2
665,503,evening,1
363,256,evening,1
214,5,night,1
276,5,morning,1
260,33,morning,3
18,16,evening,0
76,21,afternoon,0
218,33,evening,1
257,1430,afternoon,1
135,1029,evening,1
71,16,night,2
265,1431,noon,1
72,88,morning,3
262,178,afternoon,0
175,256,morning,3
422,306,evening,0
66,49,afternoon,2
45,5,morning,3
152,121,sunset,1
352,1432,night,0
212,1433,night,0
25,106,night,3
175,46,evening,3
423,244,evening,0
556,16,noon,0
199,169,morning,2
97,385,afternoon,2
61,38,night,2
38,33,morning,3
363,1434,evening,0
195,188,sunset,0
206,21,sunrise,1
140,58,night,1
252,5,afternoon,3
110,722,morning,3
220,21,night,0
312,1435,evening,0
229,1379,morning,0
212,1436,noon,2
78,5,night,3
155,197,night,0
70,336,night,2
71,405,evening,0
85,195,sunset,3
131,25,evening,0
108,42,noon,0
97,17,evening,3
143,21,evening,1
85,67,morning,1
190,20,afternoon,3
265,9,afternoon,0
61,1084,evening,0
172,35,evening,2
133,115,noon,1
99,136,evening,1
96,1437,sunset,0
78,16,noon,0
472,58,sunrise,0
340,103,evening,3
172,49,noon,0
201,16,morning,2
98,138,morning,0
49,106,morning,1
136,229,night,1
108,11,morning,0
37,16,night,1
88,783,afternoon,2
427,1438,noon,0
188,35,noon,3
330,25,morning,0
170,21,sunset,3
12,24,morning,1
130,123,afternoon,0
190,374,afternoon,0
12,24,afternoon,2
230,59,morning,3
64,16,morning,1
89,103,afternoon,0
172,35,sunrise,0
39,26,noon,1
54,42,night,3
377,766,afternoon,0
168,16,sunrise,0
92,16,afternoon,2
270,17,afternoon,0
133,16,noon,0
48,5,evening,0
279,1250,morning,0
34,29,morning,2
467,1439,noon,1
214,9,sunset,1
44,113,afternoon,3
296,58,evening,3
389,889,noon,0
6,155,afternoon,1
85,195,noon,2
364,49,noon,1
68,114,night,1
26,214,morning,0
4,115,morning,2
666,609,afternoon,0
77,169,evening,1
174,21,morning,1
65,16,evening,1
38,9,afternoon,0
12,24,noon,2
244,350,evening,3
130,20,noon,0
134,251,afternoon,0
293,26,sunset,0
441,275,night,0
128,3,evening,2
218,51,sunset,1
291,102,afternoon,0
13,11,evening,3
250,1440,evening,1
459,1441,evening,0
452,59,morning,1
106,59,noon,1
26,53,evening,3
108,512,afternoon,2
193,1442,evening,0
45,207,evening,0
91,335,sunrise,1
120,305,night,0
67,5,afternoon,1
8,305,night,1
176,383,night,0
138,16,evening,2
34,40,evening,1
26,16,morning,2
99,65,evening,3
98,5,night,3
476,92,noon,1
193,3,noon,2
76,11,noon,3
175,256,sunset,2
71,45,afternoon,3
393,1443,evening,1
34,262,morning,1
302,1036,evening,2
85,195,noon,3
55,1444,morning,0
68,35,morning,0
48,5,afternoon,3
197,534,afternoon,0
165,1445,sunrise,0
17,65,sunset,0
115,106,noon,0
59,5,noon,2
348,16,morning,2
85,1003,noon,0
630,66,morning,0
90,16,afternoon,1
273,25,morning,2
80,25,evening,0
184,721,noon,3
273,25,morning,3
106,102,afternoon,1
520,1446,night,0
185,16,night,0
7,311,morning,0
76,9,night,2
16,223,afternoon,3
303,21,afternoon,0
90,21,morning,2
85,25,night,3
4,5,sunset,0
344,92,evening,0
128,1060,noon,0
34,11,afternoon,3
218,33,sunset,2
50,92,night,0
23,25,morning,3
53,21,evening,0
37,1054,afternoon,1
72,1015,afternoon,2
74,1447,evening,3
31,102,morning,0
152,1448,afternoon,1
230,190,afternoon,0
606,5,morning,1
378,275,night,0
366,30,noon,2
464,102,noon,2
127,1449,noon,3
89,3,evening,2
428,868,sunset,3
4,1450,night,0
317,5,night,1
667,531,noon,0
13,854,morning,0
209,1451,afternoon,0
158,371,morning,1
358,5,sunset,2
143,0,afternoon,1
105,39,afternoon,0
155,123,morning,3
419,627,afternoon,0
171,407,evening,0
369,708,night,3
294,1452,afternoon,3
102,25,afternoon,3
201,17,afternoon,1
25,1046,night,2
206,644,evening,2
68,5,evening,2
70,25,afternoon,3
215,686,morning,0
96,418,noon,1
271,1130,morning,3
164,11,sunset,1
174,35,night,1
10,5,evening,2
48,38,night,0
310,71,noon,0
151,374,evening,3
89,25,noon,0
153,25,sunrise,3
177,17,afternoon,3
223,105,evening,3
245,483,noon,0
85,998,sunset,2
127,96,evening,0
49,17,afternoon,1
138,105,morning,0
80,237,night,3
108,173,night,0
247,66,night,0
140,44,morning,2
28,17,morning,0
7,1040,evening,0
384,5,afternoon,0
92,1035,morning,1
78,56,night,3
71,45,afternoon,3
128,11,evening,3
120,285,night,0
405,373,evening,0
49,25,morning,3
74,110,sunrise,0
668,350,morning,1
312,1453,sunset,0
219,1454,evening,0
272,284,sunset,1
26,53,noon,0
24,465,afternoon,0
245,483,sunset,2
563,202,evening,1
172,25,evening,0
155,517,afternoon,1
43,21,morning,1
130,275,evening,0
519,627,evening,0
77,102,morning,3
257,33,sunset,0
52,16,sunset,2
216,17,evening,0
10,5,afternoon,3
120,223,evening,0
171,1455,afternoon,2
110,9,afternoon,2
256,16,afternoon,1
13,20,morning,3
669,88,night,0
391,5,sunset,0
1,5,sunset,1
181,33,afternoon,3
97,595,afternoon,2
292,342,sunrise,3
55,21,morning,0
97,3,evening,3
76,9,sunrise,3
271,16,morning,1
45,377,evening,0
289,3,evening,2
85,168,evening,0
154,74,sunset,2
154,74,afternoon,2
304,16,evening,0
113,5,evening,2
428,21,afternoon,0
472,205,afternoon,0
130,368,sunrise,3
170,21,afternoon,0
71,45,evening,0
136,21,night,0
314,1456,sunrise,1
97,595,noon,0
440,9,evening,2
90,67,afternoon,3
117,103,morning,3
464,831,afternoon,0
43,17,night,0
74,25,evening,1
323,1112,afternoon,0
78,5,sunset,3
330,398,noon,2
176,78,sunset,1
365,21,noon,1
507,1457,morning,0
279,137,morning,0
102,1458,evening,3
502,1459,night,1
200,271,evening,0
291,102,night,2
21,181,morning,3
110,0,afternoon,0
89,45,afternoon,1
68,375,morning,2
134,251,morning,0
423,273,evening,0
93,39,night,3
130,5,noon,3
33,116,noon,0
414,16,night,1
144,170,afternoon,3
87,319,evening,0
99,266,night,0
55,92,sunset,2
206,449,afternoon,3
77,16,afternoon,1
423,1460,evening,0
129,1461,noon,2
249,80,sunset,2
8,305,afternoon,2
117,1041,evening,3
164,575,sunset,1
581,21,evening,3
5,21,noon,1
15,227,sunrise,0
143,39,noon,2
130,368,afternoon,3
188,21,evening,0
108,11,evening,2
231,25,night,1
22,20,afternoon,2
214,21,morning,1
510,1462,morning,1
138,25,noon,1
195,345,morning,0
219,1463,evening,2
273,576,morning,3
310,155,noon,0
234,14,evening,0
26,474,morning,2
213,935,evening,0
458,17,evening,2
46,1464,afternoon,1
134,244,afternoon,2
374,1026,afternoon,1
629,9,morning,0
66,21,afternoon,2
153,230,afternoon,2
49,839,morning,1
164,106,noon,1
420,11,night,1
201,21,night,1
140,290,noon,3
568,45,morning,0
147,512,morning,0
235,503,sunset,0
154,5,sunset,3
5,16,afternoon,1
64,21,night,0
151,21,afternoon,0
123,1465,sunrise,1
130,867,morning,0
123,443,noon,2
56,287,evening,1
197,1262,afternoon,0
126,136,noon,0
176,21,afternoon,0
188,35,morning,0
379,155,morning,2
74,148,evening,0
85,71,afternoon,3
265,67,morning,3
154,5,noon,0
99,556,afternoon,3
222,21,sunrise,0
164,575,night,3
559,71,evening,0
273,25,night,3
62,47,morning,2
208,262,night,1
143,9,noon,3
97,25,evening,1
244,213,morning,1
113,377,evening,1
127,486,afternoon,0
293,26,afternoon,0
110,9,afternoon,0
437,752,evening,0
299,25,sunset,0
53,33,evening,0
302,1238,sunset,2
78,56,evening,2
47,5,evening,3
116,771,noon,0
31,5,sunset,1
67,17,evening,0
153,16,evening,2
37,1466,noon,2
176,1467,night,0
592,1468,noon,0
135,100,night,0
92,1035,morning,1
255,58,afternoon,1
67,11,evening,0
59,5,afternoon,3
215,751,morning,0
10,21,sunrise,0
337,16,morning,0
230,11,evening,2
359,33,evening,3
4,115,afternoon,0
26,39,evening,0
670,223,noon,0
66,25,morning,0
70,573,afternoon,0
257,36,morning,0
160,129,afternoon,0
300,11,evening,0
15,16,noon,2
97,1469,night,0
71,16,morning,3
33,287,night,0
658,44,morning,0
65,21,sunset,1
87,21,afternoon,3
130,594,morning,0
132,30,evening,0
384,16,night,2
153,16,noon,3
214,9,night,1
43,308,afternoon,3
204,114,evening,1
279,1470,morning,0
248,16,noon,2
195,25,evening,3
199,21,afternoon,3
330,44,morning,2
128,103,evening,1
667,21,afternoon,0
401,11,evening,1
105,25,sunrise,0
178,209,afternoon,2
91,25,morning,1
91,11,morning,0
188,42,evening,0
56,934,sunrise,0
296,640,night,1
181,0,noon,3
9,16,sunrise,0
457,58,morning,1
33,25,night,3
185,9,afternoon,1
304,5,morning,0
242,160,evening,0
395,21,night,0
128,23,morning,3
358,5,morning,2
86,9,evening,0
25,16,afternoon,3
76,11,afternoon,0
444,383,night,0
300,1155,noon,0
135,5,evening,2
349,1075,noon,3
240,1471,evening,2
121,229,night,0
60,39,morning,2
97,17,night,3
428,17,evening,0
174,65,afternoon,0
140,1149,afternoon,0
385,25,sunset,0
77,55,afternoon,1
464,21,morning,2
289,21,evening,3
583,1472,noon,0
64,21,morning,1
408,1117,afternoon,0
242,16,afternoon,0
135,291,evening,1
671,5,noon,0
106,16,evening,2
299,16,sunset,1
672,1473,morning,1
428,21,afternoon,2
48,5,noon,2
126,103,evening,0
145,29,morning,1
52,16,evening,3
194,99,morning,3
215,296,morning,0
295,65,night,3
181,33,noon,2
108,16,noon,2
53,11,evening,1
213,21,evening,3
245,483,evening,3
472,56,afternoon,0
275,412,morning,1
240,33,evening,3
375,1474,morning,2
77,25,night,2
171,1051,sunset,2
673,3,noon,1
307,16,evening,0
67,38,evening,3
78,25,evening,2
85,195,evening,3
97,21,morning,1
402,439,evening,0
129,255,afternoon,3
80,11,morning,2
80,59,afternoon,3
246,21,night,0
66,21,sunrise,1
187,846,night,0
355,136,noon,1
293,271,afternoon,0
674,33,afternoon,0
265,106,evening,0
384,1034,afternoon,2
91,1475,night,0
675,1476,evening,0
160,25,sunrise,1
488,678,evening,1
161,1477,morning,0
41,1055,evening,2
134,99,sunset,3
271,657,evening,0
97,8,evening,2
106,5,evening,1
537,1478,morning,0
12,124,noon,3
127,21,afternoon,1
213,255,afternoon,3
47,155,noon,2
143,39,morning,3
48,9,afternoon,2
8,16,afternoon,0
68,1230,morning,0
71,1479,morning,1
187,1045,afternoon,0
4,115,noon,3
16,469,evening,0
101,21,evening,0
31,21,afternoon,2
401,102,night,1
7,275,morning,0
13,9,afternoon,0
246,16,evening,1
130,1480,morning,0
256,25,sunset,1
44,5,noon,2
230,339,evening,0
186,924,afternoon,2
676,1481,afternoon,0
10,5,sunset,2
7,242,afternoon,3
186,1482,afternoon,1
355,301,afternoon,1
451,1483,evening,0
40,21,morning,2
158,155,sunset,2
185,25,morning,1
348,1368,night,3
78,25,afternoon,3
8,305,noon,0
153,346,evening,3
57,117,afternoon,3
579,419,noon,0
41,344,night,3
215,16,noon,3
18,25,night,1
545,40,evening,0
64,5,morning,1
2,45,morning,1
114,21,afternoon,1
68,35,morning,3
592,313,afternoon,1
24,1111,afternoon,0
96,379,afternoon,2
37,32,night,0
363,126,afternoon,2
77,16,afternoon,1
47,21,afternoon,3
133,17,afternoon,1
234,14,afternoon,0
13,11,evening,1
206,627,morning,0
69,16,morning,2
252,5,sunset,2
22,25,morning,2
248,5,evening,3
8,305,afternoon,1
272,79,night,0
235,503,noon,0
50,246,morning,0
243,298,afternoon,3
195,952,night,2
4,16,noon,1
89,3,morning,1
379,39,evening,0
133,26,morning,0
16,244,noon,0
233,16,morning,0
54,1484,night,2
291,89,evening,2
677,168,night,0
97,916,afternoon,1
75,65,morning,3
64,5,evening,2
428,89,evening,0
135,1029,night,0
258,11,evening,0
537,20,morning,0
131,16,evening,1
34,16,morning,0
10,114,afternoon,1
64,5,afternoon,3
359,350,afternoon,0
66,1308,afternoon,2
334,21,morning,1
434,314,night,0
216,5,noon,2
244,25,night,2
161,1045,noon,0
108,25,afternoon,0
447,1485,night,0
122,21,noon,0
218,17,afternoon,1
272,299,sunset,0
575,256,morning,0
308,200,sunset,1
212,25,morning,0
171,1051,night,3
291,269,sunset,3
108,21,morning,2
80,21,sunrise,1
173,505,afternoon,0
5,711,afternoon,0
272,9,morning,2
117,25,afternoon,1
255,58,evening,2
477,28,sunrise,0
595,21,evening,0
181,44,noon,1
423,41,evening,0
144,21,noon,2
223,25,evening,3
184,92,evening,2
486,73,afternoon,0
165,33,evening,2
54,42,afternoon,3
400,167,morning,0
114,21,sunrise,1
296,58,noon,1
552,11,morning,0
172,35,afternoon,3
138,1486,noon,1
86,0,noon,1
113,5,evening,0
68,375,night,2
557,58,night,2
24,465,afternoon,3
250,103,night,2
168,251,sunrise,3
62,16,evening,1
149,229,evening,3
174,25,evening,0
59,301,noon,3
11,58,sunset,2
358,1487,evening,1
102,25,afternoon,3
276,9,afternoon,0
254,280,evening,3
33,40,afternoon,3
229,1379,evening,0
56,287,evening,2
57,33,afternoon,3
8,49,noon,2
165,230,morning,3
189,98,afternoon,0
49,229,afternoon,0
64,40,afternoon,2
293,26,afternoon,2
140,30,afternoon,0
47,275,evening,0
12,1255,morning,0
243,25,afternoon,3
208,17,morning,1
33,631,noon,0
100,1445,evening,0
260,33,evening,1
16,1066,afternoon,1
219,137,night,0
388,275,morning,0
20,135,afternoon,0
234,237,afternoon,0
223,74,night,2
108,954,evening,2
492,56,evening,2
348,1488,morning,0
181,33,afternoon,1
4,8,evening,3
114,229,evening,2
541,5,night,0
8,828,sunset,0
106,59,morning,0
74,9,sunset,0
271,21,morning,0
130,582,morning,0
302,1489,evening,2
185,402,night,2
382,33,evening,0
28,17,sunset,2
70,336,afternoon,3
102,25,night,3
279,95,noon,0
366,316,afternoon,2
360,58,morning,0
274,1490,sunset,1
25,102,noon,1
96,135,evening,0
16,15,morning,2
42,21,noon,1
110,83,evening,3
208,21,night,3
541,40,afternoon,0
91,14,evening,0
13,11,night,0
27,511,night,3
143,0,afternoon,1
87,64,evening,2
154,40,evening,3
399,16,evening,0
14,21,sunset,3
4,115,sunset,2
389,843,night,0
72,686,night,0
243,25,noon,3
37,3,sunset,1
352,26,morning,3
69,39,afternoon,2
199,28,noon,0
43,308,evening,3
60,1491,morning,0
159,9,evening,3
114,1492,morning,0
398,5,afternoon,0
172,21,noon,0
126,355,sunset,2
215,697,afternoon,3
415,201,evening,0
4,187,afternoon,1
352,65,evening,3
98,59,evening,2
583,17,evening,0
80,21,afternoon,1
75,53,afternoon,1
172,214,evening,0
157,33,noon,2
60,25,afternoon,0
246,21,noon,0
130,1493,morning,0
32,59,sunset,1
296,16,noon,1
113,5,sunset,3
28,17,morning,3
458,1494,evening,3
90,16,morning,1
108,321,evening,0
678,1495,morning,0
54,41,night,0
120,197,evening,1
157,1496,morning,1
45,1367,evening,0
329,5,noon,0
384,71,afternoon,0
606,31,morning,0
6,305,noon,0
353,1497,evening,0
315,21,morning,2
154,74,afternoon,3
12,44,afternoon,3
97,416,sunset,1
51,17,morning,2
191,39,sunset,2
127,624,morning,0
232,9,evening,1
110,722,sunset,0
87,78,afternoon,0
282,1498,afternoon,1
90,67,afternoon,1
172,25,evening,2
23,25,noon,3
97,21,evening,3
385,272,night,0
14,17,noon,3
6,242,morning,2
223,354,evening,0
24,448,morning,2
338,11,night,1
47,21,morning,3
172,35,noon,3
377,16,evening,3
97,78,night,3
147,11,afternoon,2
268,71,evening,0
91,414,afternoon,2
389,804,afternoon,1
195,160,noon,2
51,16,night,1
302,280,sunrise,1
314,515,noon,2
377,137,afternoon,0
72,97,afternoon,2
46,37,morning,2
87,492,sunset,0
306,293,morning,0
291,16,morning,2
679,1499,morning,0
361,114,afternoon,1
185,1500,evening,0
294,102,evening,0
89,25,morning,1
277,181,evening,0
12,412,sunset,3
87,106,night,0
130,799,afternoon,0
75,219,sunset,2
269,1323,afternoon,0
495,307,night,2
579,419,noon,0
96,25,evening,3
57,33,evening,2
91,1501,afternoon,0
185,16,sunrise,0
296,640,noon,2
168,26,evening,3
176,287,noon,0
85,195,sunrise,3
265,31,afternoon,2
378,132,evening,0
134,99,evening,3
126,752,afternoon,0
80,9,afternoon,1
235,1088,morning,2
60,392,evening,3
194,17,afternoon,0
321,16,afternoon,0
59,16,morning,1
680,5,night,0
86,16,evening,3
380,1502,afternoon,0
64,40,morning,2
96,25,noon,3
